"KdBarang","NmBarang","Bulan","Tahun","TotalTerjual"
"8,99E+12",MODERN CTB 100 DEWASA,12,2023,7
"8,99E+12",KOPI GAJAH TUBRUK ASLI,12,2023,32
"8,99E+12",KOPI GDJAH TUBRUK ASLI 150G,12,2023,6
"8,99E+12",KOPI KAPAL API 165,12,2023,4
"8,99E+12",SABUN SHINZUI REG,12,2023,27
"8,99E+12",SABUN SHINZUI SAKURA,12,2023,23
"8,99E+12",SABUN ZEN RED SHISO,12,2023,8
"8,99E+12",KOPI KAPAL API MIX 25G,12,2023,21
"8,99E+12",GATSBY MAT LIFT,12,2023,2
"8,99E+12",GATSBY HYPNOTIC 50ML,12,2023,3
"8,99E+12",GATSBY FW COLING 100ML OIL CONTROL,12,2023,1
"8,99E+12",MODERN CTB 45 BABY,12,2023,3
"8,99E+12",GATSBY FW CHARCOAL 100G,12,2023,1
"8,99E+12",GATSBY EDB ROOL ON AIR CODE,12,2023,2
"8,99E+12",GATSBY EDB ROLL ON EARTH,12,2023,3
"8,99E+12",GILLETTE GOAL PAC,12,2023,17
"8,99E+12",KOPI LUWAK white coffe,12,2023,28
"8,99E+12",GATSBY DEO RO 50 URBAN,12,2023,2
"8,99E+12",GATSBY DEO RO 50 FRESH MARINE,12,2023,4
"8,99E+12",GATSBY DEO RO 50 FRESH FOUGR,12,2023,2
"8,99E+12",KREMER TIGA SAPI 490 G,12,2023,2
"8,99E+12",GATSBY BLANC WOOD 50ML,12,2023,2
"8,99E+12",LAURIER D COMF LONG SLIM WING 14,12,2023,2
"8,99E+12",GAS WONDERFUEL,12,2023,9
"8,99E+12",LAURIER RELAX NIGHT 30.24PC,12,2023,1
"8,99E+12",GARUDA ROSTA WAGYU BEEF 100G,12,2023,14
"8,99E+12",MKP LANG 60,12,2023,2
"8,99E+12",GARUDA ROSTA PANGGANG JAGUNG MANIS,12,2023,2
"8,99E+12",SAJIKU BUMBU 220 SERBAGUNA,12,2023,6
"8,99E+12",MKP LANG 30,12,2023,11
"8,99E+12",HARMONY JERUK 70 G,12,2023,9
"8,99E+12",HIT AERO LILY BLOSSOM 600+75,12,2023,1
"8,99E+12",HIT AERO JAPAN SKR 200ML,12,2023,2
"8,99E+12",NU TEH TARIK 330ML,12,2023,119
"8,99E+12",HIT AERO 600ML JAPANEESE SAKURA,12,2023,1
"8,99E+12",NEXTAR 42GR PINEAPPLE,12,2023,40
"8,99E+12",HIT AERO 275 ORANGE,12,2023,2
"8,99E+12",NU YOGURT TEA 450ML,12,2023,199
"8,99E+12",NUTRIJEL 7G LECY,12,2023,1
"8,99E+12",HERBAKOF 60,12,2023,1
"8,99E+12",NUTRIJEL EKO BLUEBERY 10GR,12,2023,2
"8,99E+12",HARMONY STROWBERI 70 G,12,2023,4
"8,99E+12",HARMONY MELON,12,2023,8
"8,99E+12",KAHF DEO ANTIPERSPIRANT 50ML,12,2023,9
"8,99E+12",HARMONY LEMON 70 G,12,2023,9
"8,99E+12",NUU CHOCO HAZELTEA 330ML,12,2023,95
"8,99E+12",NU MILK TEA 330ML,12,2023,121
"8,99E+12",NEOZEP,12,2023,4
"8,99E+12",KAHF FW OIL DAN COMEDO,12,2023,11
"8,99E+12",HARMONY GRAPE 70 G,12,2023,11
"8,99E+12",HARMONY APPLE 70 G,12,2023,12
"8,99E+12",KAHF GENTLE EXFOLIATING100ML,12,2023,12
"8,99E+12",HAPPYTOS JAGUNG BAKAR BIRU,12,2023,16
"8,99E+12",OBH COMBI MENTHOL 60 ML,12,2023,1
"8,99E+12",PANADOL COLD DAN FLU,12,2023,1
"8,99E+12",NAEM SOAP MERAH,12,2023,1
"8,99E+12",PANADOL EXTRA,12,2023,1
"8,99E+12",KAHF OIL&ACNE CARE100ML,12,2023,16
"8,99E+12",PASEO BABY 50 SHT,12,2023,2
"8,99E+12",HAPPY TOS CORN CHIPS 160GR,12,2023,29
"8,99E+12",PASEO BABY WIPES 50S JOJOBA BOGOF,12,2023,3
"8,99E+12",NISSIN SOKLAT 36G,12,2023,13
"8,99E+12",INHALER LNG,12,2023,4
"8,99E+12",INTRA JAHE SUSU 26 G,12,2023,41
"8,99E+12",JAZ1 SEMERBAK CINTA 260 G,12,2023,13
"8,99E+12",INDOMILK STERIL 189 PLAIN,12,2023,1
"8,99E+12",INDOMILK STERIL 189 HONEY,12,2023,1
"8,99E+12",NEXTAR COOKIES KOREAN GOGUMA,12,2023,29
"8,99E+12",INDOMILK SKM PUTH,12,2023,18
"8,99E+12",JF SULFUR KUNING 65,12,2023,2
"8,99E+12",INDOMILK SKM CHO,12,2023,10
"8,99E+12",NEXTAR BROWNIS CO,12,2023,64
"8,99E+12",NICE FT 200,12,2023,8
"8,99E+12",NICE FT 60,12,2023,17
"8,99E+12",NICE FT 900,12,2023,8
"8,99E+12",INDOMILK 549G,12,2023,2
"8,99E+12",PASEO TRAVEL PACK 50`S,12,2023,13
"8,99E+12",NEXTAR BLUEBERRY 42G,12,2023,44
"8,99E+12",HYDRO COCO 250,12,2023,143
"8,99E+12",JOLLY 560G,12,2023,2
"8,99E+12",NOSY LEMON,12,2023,1
"8,99E+12",HOLISTI CARE ESTERC,12,2023,1
"8,99E+12",NTRIJELL EKO COKLAT 20G,12,2023,4
"8,99E+12",HIT MAT GREEN TEA 18,12,2023,4
"8,99E+12",HIT MAT FLORAL 18+3,12,2023,2
"8,99E+12",NEXTAR 42GR STRAW,12,2023,69
"8,99E+12",JOLLY FT 250,12,2023,48
"8,99E+12",HIT MAT 18+3,12,2023,1
"8,99E+12",NU GREEN TEA 500 HONEY,12,2023,123
"8,99E+12",NU GREEN TEA 500 ORI,12,2023,109
"8,99E+12",HIT ALAT+LAMPU,12,2023,5
"8,99E+12",PILUS GARUDA RENDANG SAPI 80GR,12,2023,22
"8,99E+12",GOOD DAY VAN LATTE,12,2023,18
"8,99E+12",PERMEN MENTOS MINT ZAK,12,2023,2
"8,99E+12",GOOD DAY ORIGINAL,12,2023,44
"8,99E+12",PERMEN TING-TING,12,2023,6
"8,99E+12",nabati pink lava 110g,12,2023,46
"8,99E+12",PIKOPI GULA AREN,12,2023,1
"8,99E+12",GOOD DAY MOCACINO SCT,12,2023,80
"8,99E+12",GOOD DAY MOCACHOCO 22G,12,2023,15
"8,99E+12",PILUS GARUDA PEDAS,12,2023,144
"8,99E+12",NABATI KOREAN GOGUMA 39G,12,2023,114
"8,99E+12",good day mocacaramel,12,2023,11
"8,99E+12",PILUS GARUDA RASA MIE GORENG,12,2023,16
"8,99E+12",PILUS GARUDA RENDANG DAGING 18G,12,2023,20
"8,99E+12",GOOD DAY COOLIN SCT,12,2023,61
"8,99E+12",NABATI WAFER 50GR RASPBERRY,12,2023,29
"8,99E+12",GOOD DAY CHOCOCINO SCT,12,2023,118
"8,99E+12",PILUS GARUDA RUMPUT LAUT 9 G,12,2023,83
"8,99E+12",NABATI GOGUMA 110G,12,2023,46
"8,99E+12",GOOD DAY CARREBIAN SCT,12,2023,41
"8,99E+12",PILUS GARUDA SAPI 9 G,12,2023,80
"8,99E+12",KHIZANAH GONTOR PASTA GIGI SANTRI,12,2023,136
"8,99E+12",GOOD DAY CAPPUCCINO,12,2023,74
"8,99E+12",PILUS GARUDA SAPI PGG,12,2023,23
"8,99E+12",KISPRAY BTL 318 AMORIS PINK,12,2023,1
"8,99E+12",PILUS SAPI PANGGANG,12,2023,110
"8,99E+12",KISPRAY BTL 318 G GOLD,12,2023,1
"8,99E+12",POCKY CHOCO 47G,12,2023,9
"8,99E+12",KISPRAY BTL 318 SEGERIS KNG,12,2023,2
"8,99E+12",GLADE CAR FRESH SWEET FRESH 70 ML,12,2023,1
"8,99E+12",GOODTIME RAINBOW 26G,12,2023,18
"8,99E+12",HAPPY TOS 140GR PEDAS,12,2023,16
"8,99E+12",KAHF SKIN ENERGIZING&BRIGHT100ML,12,2023,12
"8,99E+12",PASEO WIPES ANTIBACTERIAL,12,2023,8
"8,99E+12",HANZEL NABATI,12,2023,68
"8,99E+12",NABATI WAFER RICHOCO 110,12,2023,42
"8,99E+12",GPU 30,12,2023,2
"8,99E+12",PASTA COKELAT,12,2023,505
"8,99E+12",KAPAL API GULA AREN SEPECIAL MIX,12,2023,38
"8,99E+12",PASTA KEJU,12,2023,507
"8,99E+12",NABATI WAFER KEJU,12,2023,45
"8,99E+12",PERMEN BABOL BLUEBERRY,12,2023,47
"8,99E+12",KAPAL API SPC 380G,12,2023,7
"8,99E+12",PERMEN BABOL STRAW,12,2023,43
"8,99E+12",KAPAL API SPC MINI,12,2023,33
"8,99E+12",MULTI 1000G,12,2023,7
"8,99E+12",NABATI WAFER CKLT KELAPA,12,2023,17
"8,99E+12",PERMEN BABOL TUTI FRUTTI,12,2023,40
"8,99E+12","GOODTIME DOUBLE C 26,5G",12,2023,14
"8,99E+12",KAPAS MODERN 30 GR,12,2023,6
"8,99E+12",GOODDAY COCONUT,12,2023,27
"8,99E+12",PERMEN BONTEA LEMON,12,2023,3
"8,99E+12",PERMEN BONTEA ORIGI 140G,12,2023,3
"8,99E+12",KAPAS MODERN 45 GR,12,2023,5
"8,99E+12",GOOD TIME RAINBOW 72 G,12,2023,6
"8,99E+12",PERMEN COFFE CANDY KPL API 125G,12,2023,3
"8,99E+12",KAPAS MODERN 60G,12,2023,1
"8,99E+12",PERMEN MENTOS BUAH ZAK,12,2023,2
"8,99E+12",NABATI WAFER BUTTER CARAMEL,12,2023,95
"8,99E+12",GOOD TIME CHOCO CIP,12,2023,2
"8,99E+12",SOFFEL BENGKOANG SCHT,12,2023,6
"8,99E+12",SKM CARNATION 495 G,12,2023,1
"8,99E+12",SIMAS MARGARINE 200G REEF,12,2023,3
"8,99E+12",SELAMAT BISC 102 CHO,12,2023,4
"8,99E+12",FRESTEA 500 MADU,12,2023,24
"8,99E+12",DETTOL SB ORIGINAL 60 G,12,2023,7
"8,99E+12",SKM OMELA,12,2023,1
"8,99E+12",MIE KREMEZ SHOR SMBL BALADO,12,2023,60
"8,99E+12",SELAMAT BISC 102 BLACK VAN,12,2023,5
"8,99E+12",MADU TJ SUPER 150GR,12,2023,2
"8,99E+12",SOFFEL 6 ML APEL,12,2023,12
"8,99E+12",SEGITIGA BIRU 500G,12,2023,1
"8,99E+12",GARNIER MEN 3 IN 1 CHARCOAL R100 ML,12,2023,1
"8,99E+12",FRESCO KOPI GULA,12,2023,10
"8,99E+12",DETTOL RE ENERGY,12,2023,8
"8,99E+12",DETTOL ORIGINAL 110G,12,2023,12
"8,99E+12",EMINA BRIGHT STUFF 50ML,12,2023,1
"8,99E+12",ENERVON C 4 TLBT,12,2023,11
"8,99E+12",GARNIER MEN ACNO FIGHT WASABI R100 ML,12,2023,1
"8,99E+12",SG FORMULA TRENDY S,12,2023,13
"8,99E+12",DETTOL SENSITIVE 110G,12,2023,12
"8,99E+12",SEGITIGA BIRU,12,2023,2
"8,99E+12",FRESTEA 500 MELATI,12,2023,24
"8,99E+12",SIIP JAGUNG,12,2023,7
"8,99E+12",SOFFEL BTL 80 KULIT JERUK,12,2023,2
"8,99E+12",SOFFEL BTL 80GR APEL,12,2023,3
"8,99E+12",DILAN WAFFLE 16G,12,2023,36
"8,99E+12",MASAKO 100 AYAM,12,2023,6
"8,99E+12",GARAM CAP SEGITIGA HALUS 200G/20,12,2023,3
"8,99E+12",SIMBA CHOCO CHIPS 30 G,12,2023,10
"8,99E+12",GANGSAR KCNG TELUR 225,12,2023,3
"8,99E+12",SHINZU`I SAKURA REVILL 200ML,12,2023,5
"8,99E+12",SILVER QUEEN ALMON,12,2023,8
"8,99E+12",MENTOS ROLL FRUIT,12,2023,13
"8,99E+12",DETTOL SB COOL 60 G,12,2023,6
"8,99E+12",FRESTEA 500 APEL,12,2023,24
"8,99E+12",MINYAK GRNG FORTUNE 1 LTR,12,2023,8
"8,99E+12",FRESCO KOPI+GULA,12,2023,22
"8,99E+12",SIPP CHICKEN,12,2023,36
"8,99E+12",SELAMAT CHOCOLATE WAFER,12,2023,10
"8,99E+12",GANGSAR 140,12,2023,80
"8,99E+12",SILVER QUEEN 68 ALMOND,12,2023,7
"8,99E+12",SOFFEL BTL 80 B.GERANIUM,12,2023,2
"8,99E+12",MENTOS ROLL ANGGUR,12,2023,25
"8,99E+12",DETTOL SB LASTING FRESH,12,2023,1
"8,99E+12",MADU TJ MURNI 150ML,12,2023,6
"8,99E+12",SHINZUI B CLEAN MYORI 200,12,2023,7
"8,99E+12",EMINA BRIGHT STUFF SCRUB 50ML,12,2023,2
"8,99E+12",SELAMAT BISC 102 GOLDEN CHO,12,2023,2
"8,99E+12",MADU TJ 150G JAHE MRH,12,2023,3
"8,99E+12",GARAM SEGITIGA400G,12,2023,1
"8,99E+12",MADURASA SC,12,2023,27
"8,99E+12",SILVER QUEEN 68,12,2023,8
"8,99E+12",SELAMAT WAFER 198 CHO,12,2023,9
"8,99E+12",LOTTE COCOPIE KEJU,12,2023,42
"8,99E+12",SHANGHAI KANCIL 200,12,2023,11
"8,99E+12",FORMULA SG DOUBLE ACTION,12,2023,21
"8,99E+12",SILVER QUEEN CASHEW 33,12,2023,15
"8,99E+12",SAORI MENTEGA,12,2023,4
"8,99E+12",DILAN CHOCOLATE BAR 18G,12,2023,30
"8,99E+12",SHINZUI HANA REVIL 200 ML,12,2023,2
"8,99E+12",LISTERIN 80 FRESH BURST,12,2023,2
"8,99E+12",DETTOL COOL 105G,12,2023,10
"8,99E+12",GARNIER MEN TURBOLIGHT COOLING FOAM R100 ML,12,2023,1
"8,99E+12",SG FORMULA SOFT,12,2023,15
"8,99E+12",MBK BEDAK SILVER,12,2023,36
"8,99E+12",MENTOS ROLL RAINBOW,12,2023,22
"8,99E+12",SOFFELL SHCT KULIT JERUK,12,2023,21
"8,99E+12",SIIP CHEESE,12,2023,44
"8,99E+12",MENTOS ROLL MINT,12,2023,18
"8,99E+12",SHINZUI MYORI,12,2023,25
"8,99E+12",MADU TJ KURMA 150ML,12,2023,4
"8,99E+12",LISTERIN 80 COOL MINT,12,2023,1
"8,99E+12",SOFFELL SPRAY 80 ML GERANIUM,12,2023,1
"8,99E+12",DETTOL FRESH 60 G,12,2023,8
"8,99E+12",MADU TJ RASA JERUK,12,2023,14
"8,99E+12",SHINZUI BW REFF 200 REG,12,2023,6
"8,99E+12",SILVER QUEEN FRUIT,12,2023,1
"8,99E+12",SAORI SAOS TERIYAKI 30,12,2023,5
"8,99E+12",LIRVEA BW 400ML HONEY,12,2023,3
"8,99E+12",FULLO,12,2023,87
"8,99E+12",GARNIER MEN OIL CONTROL ICY SCRUB 100ML,12,2023,1
"8,99E+12",LOTTE CHOCOPIE SOFT CAKE,12,2023,87
"8,99E+12",SOFFEL LOT KOREA SUMER 60,12,2023,4
"8,99E+12",MBK BEDAK PUTIH,12,2023,54
"8,99E+12",MENTOS PEACH ORANGE,12,2023,10
"8,99E+12",SHINZUI BW REFF 200 KENSHO,12,2023,13
"8,99E+12",GARNIER MEN POWER WHITE SHAVING R100 ML,12,2023,2
"8,99E+12",SIIP CHO,12,2023,64
"8,99E+12",MISTER POTATO CHE,12,2023,2
"8,99E+12",SG FORMULA MEDIUM DIAMOND,12,2023,15
"8,99E+12",SAORI SAUS TIRAM,12,2023,17
"8,99E+12",SILVER QUEEN GRENTEA 25G,12,2023,7
"8,99E+12",SHINZUI BW REFF 200 KIREI,12,2023,6
"8,99E+12",MADU TJ STW SASET,12,2023,32
"8,99E+12",MIE KREMEZ SHORR RAP,12,2023,62
"8,99E+12",GARNIER MEN SUPER DUO FOAM,12,2023,3
"8,99E+12",GARNIER MEN TURBOLIGHT SUPER FOAM R100 ML,12,2023,2
"8,99E+12",MBK SILVER,12,2023,12
"8,99E+12",SOSIS SO NICE R SAPI,12,2023,2005
"8,99E+12",SOFFELL SHCT B.GERANIUM,12,2023,18
"8,99E+12",SASA SANTAN KELAPA 65ML,12,2023,1
"8,99E+12",VIVA MC 100 LEMON,12,2023,1
"8,99E+12",WONHAE TOPOKKI SNACK SPRICY 80G,12,2023,3
"8,99E+12",TIC TIC SAMBEL COLEK,12,2023,5
"8,99E+12",STELLA REFILL MATIC APPLE FIESTA 225 ML,12,2023,1
"8,99E+12",VIXAL BTL 500 BLUE,12,2023,1
"8,99E+12",VIVA MC SPIRULINA,12,2023,2
"8,99E+12",TIC TIC SPCY GARLIC,12,2023,7
"8,99E+12",STELLA MATIC SECRET LAVENDER,12,2023,1
"8,99E+12",YUPI MILLY MOOS,12,2023,58
"8,99E+12",TIC TIC STIK BAWANG 70GR,12,2023,4
"8,99E+12",ZEN BW 450 BIRU,12,2023,5
"8,99E+12",WARDAH CREAMY FOAM R100 ML,12,2023,3
"8,99E+12",STELLA CAFFE LATTE,12,2023,4
"8,99E+12",YUPI SEA WORLD,12,2023,22
"8,99E+12",YUPI LITTLE STAR,12,2023,50
"8,99E+12",TISU MONTISS 250,12,2023,10
"8,99E+12",YUPI JUNGLE  FUN,12,2023,23
"8,99E+12",YUPI GUMMY 45G LITLE STARS,12,2023,16
"8,99E+12",TONG TJI JASMINE TE ORI,12,2023,2
"8,99E+12",VIVA FC 100 LEMON,12,2023,2
"8,99E+12",STELLA 70G LEMON,12,2023,4
"8,99E+12",TOP 20 STRAW,12,2023,79
"8,99E+12",YUPI FRUITY COLA,12,2023,19
"8,99E+12",STELLA 70G BATHROOM,12,2023,2
"8,99E+12",TOP DELFI 20 BLACK WHT,12,2023,88
"8,99E+12",TESA 10 SHEETS,12,2023,19
"8,99E+12",YAKULT,12,2023,107
"8,99E+12",WAFER SELAMAT 198 BLACK VAN,12,2023,10
"8,99E+12",ZEE REFF 40 CHO,12,2023,20
"8,99E+12",TEH DANDANG JASMINE 25,12,2023,1
"8,99E+12",YUPY PEACH RING 45,12,2023,24
"8,99E+12",TELON LANG 30,12,2023,1
"8,99E+12",WAFER DILAN CHO CARAMEL,12,2023,78
"8,99E+12",TEH DANDANG BLACK TEA,12,2023,2
"8,99E+12",TEPUNG TAPIOKA PAK TANI,12,2023,2
"8,99E+12",WAFER SELAMAT 60 CHO,12,2023,8
"8,99E+12",ZEE VANILLA 40 G,12,2023,20
"8,99E+12",ZEN BW 450 PINK,12,2023,1
"8,99E+12",WAFER CHOCOLATOS ROL KEJU,12,2023,62
"8,99E+12",TANCHO POMADE40 G,12,2023,1
"8,99E+12",YUPI STRAW KISS 45GR,12,2023,4
"8,99E+12",TESSA 200 SHEETS,12,2023,30
"8,99E+12",SUN KARA,12,2023,7
"8,99E+12",SUKI AYAM KECAP 125 G,12,2023,3
"8,99E+12",ZEN BW 400ML ORANGE,12,2023,1
"8,99E+12",TESSA 50`S TP-11,12,2023,13
"8,99E+12",STELLA REFILL MATIC SPRING GARDEN,12,2023,2
"8,99E+12",YUPI 45GR ORINGO,12,2023,15
"8,99E+12",STELLA REFILL MATIC GREEN FANTASY,12,2023,2
"8,99E+12",WARDAH SHP 170 AD,12,2023,3
"8,99E+12",YUPI CHOCO GLEE,12,2023,48
"8,99E+12",TOP DELFI TRIPLE CHO,12,2023,75
"8,99E+12",WARDAH PERFECT BRIGHT FOAM,12,2023,3
"8,99E+12",STELA AIO CECERET LAVENDER 42G,12,2023,6
"8,99E+12",VITACIMIN SWEETLET,12,2023,109
"8,99E+12",WARDAH PERFECT CREAMY FOAM OIL R60 ML,12,2023,3
"8,99E+12",YUPI BOLICIOUS 5G,12,2023,44
"8,99E+12",TWISTER MINIS 80 CHO,12,2023,13
"8,99E+12",WARDAH PERFECT CREAMY FOAM R60 ML,12,2023,3
"8,99E+12",TWISTKO JAGUNG BAKAR 145 G,12,2023,15
"8,99E+12",YUPI APPLE RING 45GR,12,2023,19
"8,99E+12",TWISTER MINIS 80 BLACK,12,2023,9
"8,99E+12",VANISH PINL 150ML,12,2023,1
"8,99E+12",SPONS CUCI POLYTEX,12,2023,7
"8,99E+12",VAPE JUMBO DPB,12,2023,6
"8,99E+12",YUPI BEARS 45GR,12,2023,35
"8,99E+12",VAVE BAKAR JUMBO PREMIUM 150GR,12,2023,3
"8,99E+12",SPIX SOBA PREM AYAM BBQ,12,2023,2
"8,99E+12",ZWITSAL CLASSIC 70G,12,2023,2
"8,99E+12",YUPI BABY BEARS,12,2023,28
"8,99E+12",SPIX SOBA BALDO,12,2023,15
"8,99E+12",VEGETA ORANGE,12,2023,9
"8,99E+12",STELLA 70 ORANGE,12,2023,4
"8,99E+12",TOP DELFI 20 CHO,12,2023,62
"8,99E+12",YUPI FAN GUM,12,2023,12
"8,99E+12",VIVA AIR MAWAR,12,2023,5
"8,99E+12",VIVA FAT SPIRULINA,12,2023,1
"8,99E+12",YUPI BLACKBERRY,1,2024,47
"8,99E+12",VANISH PINL 150ML,1,2024,4
"8,99E+12",YUPI STRAW KISS 45GR,1,2024,32
"8,99E+12",WAFER CHOCOLATOS ROL KEJU,1,2024,34
"8,99E+12",YUOI BEARS HANGING,1,2024,1
"8,99E+12",TESSA 50`S TP-11,1,2024,9
"8,99E+12",TONG TJI JASMINE TE ORI,1,2024,4
"8,99E+12",TOP DELFI TRIPLE CHO,1,2024,32
"8,99E+12",TOP 20 STRAW,1,2024,51
"8,99E+12",YUPI BERRI BONZ,1,2024,24
"8,99E+12",VAPE JUMBO DPB,1,2024,6
"8,99E+12",TESSA 200 SHEETS,1,2024,9
"8,99E+12",VIVA FAT SPIRULINA,1,2024,2
"8,99E+12",WAFER DILAN CHO CARAMEL,1,2024,67
"8,99E+12",YUPI BERRI BONS,1,2024,14
"8,99E+12",TESA 10 SHEETS,1,2024,29
"8,99E+12",YUPI GUMMY 45G LITLE STARS,1,2024,31
"8,99E+12",YUPY PEACH RING 45,1,2024,12
"8,99E+12",YUPI FRUITY COLA,1,2024,19
"8,99E+12",TOP DELFI 20 BLACK WHT,1,2024,41
"8,99E+12",VEGETA HERBAL ANGGUR,1,2024,2
"8,99E+12",VIVA FC 100 LEMON,1,2024,2
"8,99E+12",VEGETA ORANGE,1,2024,1
"8,99E+12",WAFER SELAMAT 198 BLACK VAN,1,2024,20
"8,99E+12",YUPI BEARS 45GR,1,2024,19
"8,99E+12",YUPI BAG MILLY MOOS,1,2024,2
"8,99E+12",YUPI FAN GUM,1,2024,12
"8,99E+12",YUPI MILLY MOOS,1,2024,12
"8,99E+12",YUPI LITTLE STAR,1,2024,19
"8,99E+12",TIME BREAK 20G,1,2024,1
"8,99E+12",VIVA MC SPIRULINA,1,2024,2
"8,99E+12",TIGA SAPI SKM 500G,1,2024,5
"8,99E+12",VIVA AIR MAWAR,1,2024,2
"8,99E+12",YUPI BURGER 108G,1,2024,5
"8,99E+12",YUPI ICE CREAM CONE,1,2024,48
"8,99E+12",TIC TIC STIK BAWANG 70GR,1,2024,9
"8,99E+12",YUPI SEA WORLD,1,2024,12
"8,99E+12",TWISTER MINIS 80 BLACK,1,2024,18
"8,99E+12",YUPI GUMMY COOKIES,1,2024,22
"8,99E+12",YUPI APPLE RING 45GR,1,2024,5
"8,99E+12",TESSA ECO 50S,1,2024,19
"8,99E+12",TIC TIC SPCY GARLIC,1,2024,7
"8,99E+12",TOP DELFI 20 CHO,1,2024,33
"8,99E+12",TWISTER MINIS 80 CHO,1,2024,11
"8,99E+12",WAFER CHOCOLATOS CREAM,1,2024,27
"8,99E+12",VIVA MC 100 LEMON,1,2024,3
"8,99E+12",TWISTKO JAGUNG BAKAR 145 G,1,2024,1
"8,99E+12",TIC TIC SAMBEL COLEK,1,2024,1
"8,99E+12",YUPI GUMMY APPLEE RINGS 120G,1,2024,4
"8,99E+12",VIVA MC 100 BENGKUANG,1,2024,2
"8,99E+12",TIC TIC BAWANG 20G,1,2024,16
"8,99E+12",YUPI 45GR ORINGO,1,2024,21
"8,99E+12",VITACIMIN SWEETLET,1,2024,52
"8,99E+12",TISU MONTISS 250,1,2024,6
"8,99E+12",STELLA 70 APEL,1,2024,3
"8,99E+12",SUKI AYAM KECAP 125 G,1,2024,21
"8,99E+12",STELLA REFILL MATIC SPRING GARDEN,1,2024,2
"8,99E+12",ZWITSAL BABY SOAP 80 M&H,1,2024,2
"8,99E+12",WARDAH PERFECT CREAMY FOAM R60 ML,1,2024,6
"8,99E+12",ZEN BW 450 BIRU,1,2024,3
"8,99E+12",STELLA REFILL MATIC CAFFE LATTE,1,2024,4
"8,99E+12",STELA AIO CECERET LAVENDER 42G,1,2024,3
"8,99E+12",STELLA REFILL MATIC APPLE FIESTA 225 ML,1,2024,1
"8,99E+12",WARDAH CREAMY FOAM R100 ML,1,2024,6
"8,99E+12",STELLA MATIC SECRET LAVENDER,1,2024,1
"8,99E+12",WARDAH PERFECT CREAMY FOAM OIL R60 ML,1,2024,4
"8,99E+12",ZEN BW 450 PINK,1,2024,5
"8,99E+12",WARDAH CREAMY WASH R60 ML,1,2024,2
"8,99E+12",STELLA 225ML LAV,1,2024,1
"8,99E+12",WARDAH DEO ROLL 60ML,1,2024,1
"8,99E+12",WARDAH C DEFENSE WHIP FOAM R60 ML,1,2024,3
"8,99E+12",STELLA CAFFE LATTE,1,2024,6
"8,99E+12",WARDAH FF PERFECT BRIGHT 100 COOLING,1,2024,3
"8,99E+12",WARDAH PERFECT BRIGHT FOAM,1,2024,5
"8,99E+12",STELLA AERO ORANGE 250ML,1,2024,1
"8,99E+12",STELLA 70 ORANGE,1,2024,2
"8,99E+12",STELLA AERO JAPANESE SAKURA,1,2024,2
"8,99E+12",STELLA 70G BATHROOM,1,2024,1
"8,99E+12",STELLA AERO 250ML LEMON,1,2024,1
"8,99E+12",ZEN BW 450 PUTIH,1,2024,1
"8,99E+12",STELLA AERO 250 APEL,1,2024,2
"8,99E+12",STELLA 70G LEMON,1,2024,1
"8,99E+12",ZEN BW TEA TREE,1,2024,1
"8,99E+12",STELLA 70G SENSATION,1,2024,3
"8,99E+12",WONHAE TOPOKKI SNACK SPRICY 80G,1,2024,7
"8,99E+12",ZEN BW 400ML ORANGE,1,2024,3
"8,99E+12",TEH GOPEK CELUP,1,2024,2
"8,99E+12",SPIX SOBA PREM AYAM BBQ,1,2024,44
"8,99E+12",WAFER SELAMAT 60 CHO,1,2024,25
"8,99E+12",TEH DANDANG JASMINE 25,1,2024,4
"8,99E+12",WARDAH SHP SHINE 170,1,2024,4
"8,99E+12",YAKULT,1,2024,97
"8,99E+12",TEH BOTOL,1,2024,12
"8,99E+12",ZWITSAL CLASSIC 70G,1,2024,1
"8,99E+12",WARDAH SHP 170 DAILY FRESH,1,2024,4
"8,99E+12",ZWITSAL BABY SOAP CLASSIC,1,2024,15
"8,99E+12",WARDAH SHP 170 AD,1,2024,1
"8,99E+12",SUN KARA,1,2024,4
"8,99E+12",BIORE GLOW UP 220ML,1,2024,5
"8,99E+12",BDR SKM CHO,1,2024,4
"8,99E+12",BIORE FLORAL 250ML,1,2024,5
"8,99E+12",CHO CHO C-CHO,1,2024,2
"8,99E+12",CHO CHO COK,1,2024,25
"8,99E+12",BIORE MEN BF 250 ACTIVE CLN,1,2024,1
"8,99E+12",BDR SKM PUTIH,1,2024,7
"8,99E+12",CHARM COOL FRESH 35CM NW,1,2024,2
"8,99E+12",CHOCOLATOS DRINK MATCH 24 G,1,2024,51
"8,99E+12",CHO CHO EXTREN,1,2024,2
"8,99E+12",BIORE MEN BF 250 ENER WHT,1,2024,9
"8,99E+12",CHOCOLATOS 33G ROLL,1,2024,2
"8,99E+12",BELLAGIO BIRU 50 ML,1,2024,2
"8,99E+12",CHOCOLATOS DRINK ITALIAN,1,2024,55
"8,99E+12",BIORE BF REF 250 WHTENING SCRUB,1,2024,1
"8,99E+12",BIORE MEN BF 250 DEO PRO,1,2024,2
"8,99E+12",BELLAGIO 50ML GREEN,1,2024,1
"8,99E+12",BIORE FF MEN 40 ACNE DEFENSE,1,2024,1
"8,99E+12",CHOCOLATOS DARK 16GR,1,2024,51
